region,year,sex,age_group,prevalence,unemployment_rate,policy_index,sunshine_hours
Sicilia,2011,Male,65+,27.23,13.52,62.6,2455.5
Sicilia,2011,Female,15-24,28.57,13.52,62.6,2455.5
Sicilia,2011,Female,25-44,28.35,13.52,62.6,2455.5
Sicilia,2011,Female,45-64,26.83,13.52,62.6,2455.5
Sicilia,2011,Female,65+,25.64,13.52,62.6,2455.5
Sicilia,2012,Male,15-24,30.4,15.04,60.8,2649.5
Sicilia,2012,Male,25-44,32.72,15.04,60.8,2649.5
Sicilia,2012,Male,45-64,30.91,15.04,60.8,2649.5
Sicilia,2012,Male,65+,27.58,15.04,60.8,2649.5
Sicilia,2012,Female,15-24,27.75,15.04,60.8,2649.5
Sicilia,2012,Female,25-44,29.89,15.04,60.8,2649.5
Sicilia,2012,Female,45-64,27.03,15.04,60.8,2649.5
Sicilia,2012,Female,65+,24.51,15.04,60.8,2649.5
Sicilia,2013,Male,15-24,31.51,15.68,66.8,2658.7
Sicilia,2013,Male,25-44,32.86,15.68,66.8,2658.7
Sicilia,2013,Male,45-64,30.77,15.68,66.8,2658.7
Sicilia,2013,Male,65+,29.0,15.68,66.8,2658.7
Sicilia,2013,Female,15-24,26.97,15.68,66.8,2658.7
Sicilia,2013,Female,25-44,28.13,15.68,66.8,2658.7
Sicilia,2013,Female,45-64,27.21,15.68,66.8,2658.7
Sicilia,2013,Female,65+,22.98,15.68,66.8,2658.7
Sicilia,2014,Male,15-24,28.63,16.54,68.1,2621.9
Sicilia,2014,Male,25-44,33.65,16.54,68.1,2621.9
Sicilia,2014,Male,45-64,29.26,16.54,68.1,2621.9
Sicilia,2014,Male,65+,26.71,16.54,68.1,2621.9
Sicilia,2014,Female,15-24,27.13,16.54,68.1,2621.9
Sicilia,2014,Female,25-44,28.99,16.54,68.1,2621.9
Sicilia,2014,Female,45-64,26.51,16.54,68.1,2621.9
Sicilia,2014,Female,65+,22.36,16.54,68.1,2621.9
Sicilia,2015,Male,15-24,31.01,16.66,73.0,2686.5
Sicilia,2015,Male,25-44,32.24,16.66,73.0,2686.5
Sicilia,2015,Male,45-64,30.24,16.66,73.0,2686.5
Sicilia,2015,Male,65+,27.12,16.66,73.0,2686.5
Sicilia,2015,Female,15-24,25.56,16.66,73.0,2686.5
Sicilia,2015,Female,25-44,29.59,16.66,73.0,2686.5
Sicilia,2015,Female,45-64,24.96,16.66,73.0,2686.5
Sicilia,2015,Female,65+,23.31,16.66,73.0,2686.5
Sicilia,2016,Male,15-24,30.57,15.08,68.5,2473.3
Sicilia,2016,Male,25-44,34.04,15.08,68.5,2473.3
Sicilia,2016,Male,45-64,28.98,15.08,68.5,2473.3
Sicilia,2016,Male,65+,25.85,15.08,68.5,2473.3
Sicilia,2016,Female,15-24,26.18,15.08,68.5,2473.3
Sicilia,2016,Female,25-44,27.9,15.08,68.5,2473.3
Sicilia,2016,Female,45-64,26.0,15.08,68.5,2473.3
Sicilia,2016,Female,65+,20.58,15.08,68.5,2473.3
Sicilia,2017,Male,15-24,28.85,15.53,72.5,2526.4
Sicilia,2017,Male,25-44,30.83,15.53,72.5,2526.4
Sicilia,2017,Male,45-64,29.85,15.53,72.5,2526.4
Sicilia,2017,Male,65+,27.61,15.53,72.5,2526.4
Sicilia,2017,Female,15-24,25.8,15.53,72.5,2526.4
Sicilia,2017,Female,25-44,27.73,15.53,72.5,2526.4
Sicilia,2017,Female,45-64,24.97,15.53,72.5,2526.4
Sicilia,2017,Female,65+,23.06,15.53,72.5,2526.4
Sicilia,2018,Male,15-24,28.67,15.37,72.3,2492.5
Sicilia,2018,Male,25-44,31.84,15.37,72.3,2492.5
Sicilia,2018,Male,45-64,29.58,15.37,72.3,2492.5
Sicilia,2018,Male,65+,26.1,15.37,72.3,2492.5
Sicilia,2018,Female,15-24,25.79,15.37,72.3,2492.5
Sicilia,2018,Female,25-44,28.6,15.37,72.3,2492.5
Sicilia,2018,Female,45-64,21.9,15.37,72.3,2492.5
Sicilia,2018,Female,65+,22.28,15.37,72.3,2492.5
Sicilia,2019,Male,15-24,28.65,15.74,77.4,2554.6
Sicilia,2019,Male,25-44,29.47,15.74,77.4,2554.6
Sicilia,2019,Male,45-64,28.81,15.74,77.4,2554.6
Sicilia,2019,Male,65+,26.67,15.74,77.4,2554.6
Sicilia,2019,Female,15-24,25.16,15.74,77.4,2554.6
Sicilia,2019,Female,25-44,28.25,15.74,77.4,2554.6
Sicilia,2019,Female,45-64,25.91,15.74,77.4,2554.6
Sicilia,2019,Female,65+,22.61,15.74,77.4,2554.6
Sicilia,2020,Male,15-24,30.64,14.32,72.8,2421.7
Sicilia,2020,Male,25-44,31.74,14.32,72.8,2421.7
Sicilia,2020,Male,45-64,28.08,14.32,72.8,2421.7
Sicilia,2020,Male,65+,23.4,14.32,72.8,2421.7
Sicilia,2020,Female,15-24,24.75,14.32,72.8,2421.7
Sicilia,2020,Female,25-44,26.16,14.32,72.8,2421.7
Sicilia,2020,Female,45-64,26.17,14.32,72.8,2421.7
Sicilia,2020,Female,65+,20.82,14.32,72.8,2421.7
Sicilia,2021,Male,15-24,28.82,13.79,78.7,2505.3
Sicilia,2021,Male,25-44,31.25,13.79,78.7,2505.3
Sicilia,2021,Male,45-64,27.74,13.79,78.7,2505.3
Sicilia,2021,Male,65+,26.4,13.79,78.7,2505.3
Sicilia,2021,Female,15-24,24.08,13.79,78.7,2505.3
Sicilia,2021,Female,25-44,26.89,13.79,78.7,2505.3
Sicilia,2021,Female,45-64,22.96,13.79,78.7,2505.3
Sicilia,2021,Female,65+,19.38,13.79,78.7,2505.3
Sicilia,2022,Male,15-24,27.79,12.57,77.4,2521.7
Sicilia,2022,Male,25-44,30.36,12.57,77.4,2521.7
Sicilia,2022,Male,45-64,26.97,12.57,77.4,2521.7
Sicilia,2022,Male,65+,23.71,12.57,77.4,2521.7
Sicilia,2022,Female,15-24,22.99,12.57,77.4,2521.7
Sicilia,2022,Female,25-44,26.32,12.57,77.4,2521.7
Sicilia,2022,Female,45-64,21.9,12.57,77.4,2521.7
Sicilia,2022,Female,65+,21.16,12.57,77.4,2521.7
Sicilia,2023,Male,15-24,28.18,13.55,79.3,2467.4
Sicilia,2023,Male,25-44,28.64,13.55,79.3,2467.4
Sicilia,2023,Male,45-64,26.79,13.55,79.3,2467.4
Sicilia,2023,Male,65+,23.35,13.55,79.3,2467.4
Sicilia,2023,Female,15-24,24.42,13.55,79.3,2467.4
Sicilia,2023,Female,25-44,27.44,13.55,79.3,2467.4
Sicilia,2023,Female,45-64,21.22,13.55,79.3,2467.4
Sicilia,2023,Female,65+,20.22,13.55,79.3,2467.4
Sicilia,2024,Male,15-24,27.64,12.41,81.3,2437.1
Sicilia,2024,Male,25-44,30.47,12.41,81.3,2437.1
Sicilia,2024,Male,45-64,27.01,12.41,81.3,2437.1
Sicilia,2024,Male,65+,23.05,12.41,81.3,2437.1
Sicilia,2024,Female,15-24,23.48,12.41,81.3,2437.1
Sicilia,2024,Female,25-44,25.0,12.41,81.3,2437.1
Sicilia,2024,Female,45-64,23.88,12.41,81.3,2437.1
Sicilia,2024,Female,65+,19.82,12.41,81.3,2437.1
Toscana,2010,Male,15-24,31.9,8.14,60.8,2040.7
Toscana,2010,Male,25-44,31.94,8.14,60.8,2040.7
Toscana,2010,Male,45-64,28.29,8.14,60.8,2040.7
Toscana,2010,Male,65+,24.49,8.14,60.8,2040.7
Toscana,2010,Female,15-24,24.2,8.14,60.8,2040.7
Toscana,2010,Female,25-44,26.42,8.14,60.8,2040.7
Toscana,2010,Female,45-64,25.27,8.14,60.8,2040.7
Toscana,2010,Female,65+,22.51,8.14,60.8,2040.7
Toscana,2011,Male,15-24,28.12,11.06,61.2,2075.4
Toscana,2011,Male,25-44,32.6,11.06,61.2,2075.4
Toscana,2011,Male,45-64,28.22,11.06,61.2,2075.4
Toscana,2011,Male,65+,25.85,11.06,61.2,2075.4
Toscana,2011,Female,15-24,27.31,11.06,61.2,2075.4
Toscana,2011,Female,25-44,28.6,11.06,61.2,2075.4
Toscana,2011,Female,45-64,24.43,11.06,61.2,2075.4
Toscana,2011,Female,65+,20.81,11.06,61.2,2075.4
Toscana,2012,Male,15-24,27.25,10.93,63.6,2224.4
Toscana,2012,Male,25-44,30.68,10.93,63.6,2224.4
Toscana,2012,Male,45-64,28.19,10.93,63.6,2224.4
Toscana,2012,Male,65+,24.41,10.93,63.6,2224.4
Toscana,2012,Female,15-24,25.27,10.93,63.6,2224.4
Toscana,2012,Female,25-44,27.48,10.93,63.6,2224.4
Toscana,2012,Female,45-64,24.18,10.93,63.6,2224.4
Toscana,2012,Female,65+,20.75,10.93,63.6,2224.4
Toscana,2013,Male,15-24,29.27,10.24,69.2,2214.1
Toscana,2013,Male,25-44,31.54,10.24,69.2,2214.1
Toscana,2013,Male,45-64,27.01,10.24,69.2,2214.1
Toscana,2013,Male,65+,26.51,10.24,69.2,2214.1
Toscana,2013,Female,15-24,25.0,10.24,69.2,2214.1
Toscana,2013,Female,25-44,27.12,10.24,69.2,2214.1
Toscana,2013,Female,45-64,24.81,10.24,69.2,2214.1
Toscana,2013,Female,65+,21.33,10.24,69.2,2214.1
Toscana,2014,Male,15-24,29.75,10.46,69.0,2175.4
Toscana,2014,Male,25-44,31.09,10.46,69.0,2175.4
Toscana,2014,Male,45-64,27.19,10.46,69.0,2175.4
Toscana,2014,Male,65+,25.16,10.46,69.0,2175.4
Toscana,2014,Female,15-24,23.66,10.46,69.0,2175.4
Toscana,2014,Female,25-44,26.91,10.46,69.0,2175.4
Toscana,2014,Female,45-64,23.77,10.46,69.0,2175.4
Toscana,2014,Female,65+,20.59,10.46,69.0,2175.4
Toscana,2015,Male,15-24,28.37,11.29,70.1,2154.6
Toscana,2015,Male,25-44,28.62,11.29,70.1,2154.6
Toscana,2015,Male,45-64,26.95,11.29,70.1,2154.6
Toscana,2015,Male,65+,24.59,11.29,70.1,2154.6
Toscana,2015,Female,15-24,24.66,11.29,70.1,2154.6
Toscana,2015,Female,25-44,25.47,11.29,70.1,2154.6
Toscana,2015,Female,45-64,24.77,11.29,70.1,2154.6
Toscana,2015,Female,65+,19.63,11.29,70.1,2154.6
Toscana,2016,Male,15-24,29.17,11.28,67.6,2051.2
Toscana,2016,Male,25-44,30.63,11.28,67.6,2051.2
Toscana,2016,Male,45-64,26.55,11.28,67.6,2051.2
Toscana,2016,Male,65+,25.98,11.28,67.6,2051.2
Toscana,2016,Female,15-24,23.01,11.28,67.6,2051.2
Toscana,2016,Female,25-44,27.12,11.28,67.6,2051.2
Toscana,2016,Female,45-64,24.2,11.28,67.6,2051.2
Toscana,2016,Female,65+,19.53,11.28,67.6,2051.2
Toscana,2017,Male,15-24,29.29,10.64,67.8,2093.6
Toscana,2017,Male,25-44,29.65,10.64,67.8,2093.6
Toscana,2017,Male,45-64,27.19,10.64,67.8,2093.6
Toscana,2017,Male,65+,24.16,10.64,67.8,2093.6
Toscana,2017,Female,15-24,23.77,10.64,67.8,2093.6
Toscana,2017,Female,25-44,26.71,10.64,67.8,2093.6
Toscana,2017,Female,45-64,23.69,10.64,67.8,2093.6
Toscana,2017,Female,65+,18.15,10.64,67.8,2093.6
Toscana,2018,Male,15-24,28.9,10.23,74.9,2251.3
Toscana,2018,Male,25-44,27.94,10.23,74.9,2251.3
Toscana,2018,Male,45-64,27.63,10.23,74.9,2251.3
Toscana,2018,Male,65+,24.73,10.23,74.9,2251.3
Toscana,2018,Female,15-24,22.51,10.23,74.9,2251.3
Toscana,2018,Female,25-44,25.19,10.23,74.9,2251.3
Toscana,2018,Female,45-64,21.49,10.23,74.9,2251.3
Toscana,2018,Female,65+,19.39,10.23,74.9,2251.3
Toscana,2019,Male,15-24,26.99,10.98,76.1,2034.5
Toscana,2019,Male,25-44,30.08,10.98,76.1,2034.5
Toscana,2019,Male,45-64,27.61,10.98,76.1,2034.5
Toscana,2019,Male,65+,24.7,10.98,76.1,2034.5
Toscana,2019,Female,15-24,22.74,10.98,76.1,2034.5
Toscana,2019,Female,25-44,25.09,10.98,76.1,2034.5
Toscana,2019,Female,45-64,20.62,10.98,76.1,2034.5
Toscana,2019,Female,65+,18.49,10.98,76.1,2034.5
Toscana,2020,Male,15-24,27.96,9.69,79.4,2096.1
Toscana,2020,Male,25-44,30.62,9.69,79.4,2096.1
Toscana,2020,Male,45-64,24.77,9.69,79.4,2096.1
Toscana,2020,Male,65+,22.41,9.69,79.4,2096.1
Toscana,2020,Female,15-24,22.97,9.69,79.4,2096.1
Toscana,2020,Female,25-44,25.28,9.69,79.4,2096.1
Toscana,2020,Female,45-64,21.19,9.69,79.4,2096.1
Toscana,2020,Female,65+,19.42,9.69,79.4,2096.1
Toscana,2021,Male,15-24,26.23,8.19,74.7,2120.3
Toscana,2021,Male,25-44,28.69,8.19,74.7,2120.3
Toscana,2021,Male,45-64,26.25,8.19,74.7,2120.3
Toscana,2021,Male,65+,22.71,8.19,74.7,2120.3
Toscana,2021,Female,15-24,22.26,8.19,74.7,2120.3
Toscana,2021,Female,25-44,24.59,8.19,74.7,2120.3
Toscana,2021,Female,45-64,21.61,8.19,74.7,2120.3
Toscana,2021,Female,65+,18.33,8.19,74.7,2120.3
Toscana,2022,Male,15-24,26.14,8.43,77.3,1964.2
Toscana,2022,Male,25-44,30.0,8.43,77.3,1964.2
Toscana,2022,Male,45-64,25.96,8.43,77.3,1964.2
Toscana,2022,Male,65+,22.1,8.43,77.3,1964.2
Toscana,2022,Female,15-24,23.1,8.43,77.3,1964.2
Toscana,2022,Female,25-44,24.07,8.43,77.3,1964.2
Toscana,2022,Female,45-64,22.57,8.43,77.3,1964.2
Toscana,2022,Female,65+,18.77,8.43,77.3,1964.2
Toscana,2023,Male,15-24,25.99,6.11,74.6,2036.8
Toscana,2023,Male,25-44,28.55,6.11,74.6,2036.8
Toscana,2023,Male,45-64,23.53,6.11,74.6,2036.8
Toscana,2023,Male,65+,20.97,6.11,74.6,2036.8
Toscana,2023,Female,15-24,20.91,6.11,74.6,2036.8
Toscana,2023,Female,25-44,24.24,6.11,74.6,2036.8
Toscana,2023,Female,45-64,22.83,6.11,74.6,2036.8
Toscana,2023,Female,65+,20.33,6.11,74.6,2036.8
Toscana,2024,Male,15-24,26.44,7.4,79.8,2076.4
Toscana,2024,Male,25-44,28.3,7.4,79.8,2076.4
Toscana,2024,Male,45-64,23.0,7.4,79.8,2076.4
Toscana,2024,Male,65+,21.26,7.4,79.8,2076.4
Toscana,2024,Female,15-24,21.01,7.4,79.8,2076.4
Toscana,2024,Female,25-44,23.18,7.4,79.8,2076.4
Toscana,2024,Female,45-64,20.63,7.4,79.8,2076.4
Toscana,2024,Female,65+,17.33,7.4,79.8,2076.4
Trentino-Alto Adige/Südtirol,2010,Male,15-24,27.02,8.81,63.0,1900.7
Trentino-Alto Adige/Südtirol,2010,Male,25-44,31.75,8.81,63.0,1900.7
Trentino-Alto Adige/Südtirol,2010,Male,45-64,26.93,8.81,63.0,1900.7
Trentino-Alto Adige/Südtirol,2010,Male,65+,25.24,8.81,63.0,1900.7
Trentino-Alto Adige/Südtirol,2010,Female,15-24,27.07,8.81,63.0,1900.7
Trentino-Alto Adige/Südtirol,2010,Female,25-44,26.08,8.81,63.0,1900.7
Trentino-Alto Adige/Südtirol,2010,Female,45-64,21.47,8.81,63.0,1900.7
Trentino-Alto Adige/Südtirol,2010,Female,65+,20.71,8.81,63.0,1900.7
Trentino-Alto Adige/Südtirol,2011,Male,15-24,29.8,7.44,60.1,2098.3
Trentino-Alto Adige/Südtirol,2011,Male,25-44,32.66,7.44,60.1,2098.3
Trentino-Alto Adige/Südtirol,2011,Male,45-64,26.47,7.44,60.1,2098.3
Trentino-Alto Adige/Südtirol,2011,Male,65+,25.2,7.44,60.1,2098.3
Trentino-Alto Adige/Südtirol,2011,Female,15-24,24.23,7.44,60.1,2098.3
Trentino-Alto Adige/Südtirol,2011,Female,25-44,26.59,7.44,60.1,2098.3
Trentino-Alto Adige/Südtirol,2011,Female,45-64,26.34,7.44,60.1,2098.3
Trentino-Alto Adige/Südtirol,2011,Female,65+,19.2,7.44,60.1,2098.3
Trentino-Alto Adige/Südtirol,2012,Male,15-24,28.65,7.39,64.9,1849.4
Trentino-Alto Adige/Südtirol,2012,Male,25-44,30.87,7.39,64.9,1849.4
Trentino-Alto Adige/Südtirol,2012,Male,45-64,28.49,7.39,64.9,1849.4
Trentino-Alto Adige/Südtirol,2012,Male,65+,24.5,7.39,64.9,1849.4
Trentino-Alto Adige/Südtirol,2012,Female,15-24,24.71,7.39,64.9,1849.4
Trentino-Alto Adige/Südtirol,2012,Female,25-44,26.01,7.39,64.9,1849.4
Trentino-Alto Adige/Südtirol,2012,Female,45-64,23.67,7.39,64.9,1849.4
Trentino-Alto Adige/Südtirol,2012,Female,65+,20.06,7.39,64.9,1849.4
Trentino-Alto Adige/Südtirol,2013,Male,15-24,28.72,8.03,63.9,2030.8
Trentino-Alto Adige/Südtirol,2013,Male,25-44,29.73,8.03,63.9,2030.8
Trentino-Alto Adige/Südtirol,2013,Male,45-64,27.48,8.03,63.9,2030.8
Trentino-Alto Adige/Südtirol,2013,Male,65+,24.07,8.03,63.9,2030.8
Trentino-Alto Adige/Südtirol,2013,Female,15-24,25.23,8.03,63.9,2030.8
Trentino-Alto Adige/Südtirol,2013,Female,25-44,26.05,8.03,63.9,2030.8
Trentino-Alto Adige/Südtirol,2013,Female,45-64,21.33,8.03,63.9,2030.8
Trentino-Alto Adige/Südtirol,2013,Female,65+,21.36,8.03,63.9,2030.8
Trentino-Alto Adige/Südtirol,2014,Male,15-24,26.89,7.85,67.0,1967.4
Trentino-Alto Adige/Südtirol,2014,Male,25-44,29.15,7.85,67.0,1967.4
Trentino-Alto Adige/Südtirol,2014,Male,45-64,26.2,7.85,67.0,1967.4
Trentino-Alto Adige/Südtirol,2014,Male,65+,25.17,7.85,67.0,1967.4
Trentino-Alto Adige/Südtirol,2014,Female,15-24,21.66,7.85,67.0,1967.4
Trentino-Alto Adige/Südtirol,2014,Female,25-44,28.94,7.85,67.0,1967.4
Trentino-Alto Adige/Südtirol,2014,Female,45-64,23.86,7.85,67.0,1967.4
Trentino-Alto Adige/Südtirol,2014,Female,65+,20.02,7.85,67.0,1967.4
Trentino-Alto Adige/Südtirol,2015,Male,15-24,27.45,8.21,64.1,2025.9
Trentino-Alto Adige/Südtirol,2015,Male,25-44,29.79,8.21,64.1,2025.9
Trentino-Alto Adige/Südtirol,2015,Male,45-64,27.02,8.21,64.1,2025.9
Trentino-Alto Adige/Südtirol,2015,Male,65+,24.15,8.21,64.1,2025.9
Trentino-Alto Adige/Südtirol,2015,Female,15-24,24.06,8.21,64.1,2025.9
Trentino-Alto Adige/Südtirol,2015,Female,25-44,25.59,8.21,64.1,2025.9
Trentino-Alto Adige/Südtirol,2015,Female,45-64,22.3,8.21,64.1,2025.9
Trentino-Alto Adige/Südtirol,2015,Female,65+,19.35,8.21,64.1,2025.9
Trentino-Alto Adige/Südtirol,2016,Male,15-24,27.01,8.45,69.3,1999.2
Trentino-Alto Adige/Südtirol,2016,Male,25-44,30.33,8.45,69.3,1999.2
Trentino-Alto Adige/Südtirol,2016,Male,45-64,26.79,8.45,69.3,1999.2
Trentino-Alto Adige/Südtirol,2016,Male,65+,20.26,8.45,69.3,1999.2
Trentino-Alto Adige/Südtirol,2016,Female,15-24,23.86,8.45,69.3,1999.2
Trentino-Alto Adige/Südtirol,2016,Female,25-44,25.39,8.45,69.3,1999.2
Trentino-Alto Adige/Südtirol,2016,Female,45-64,22.18,8.45,69.3,1999.2
Trentino-Alto Adige/Südtirol,2016,Female,65+,18.81,8.45,69.3,1999.2
Trentino-Alto Adige/Südtirol,2017,Male,15-24,28.02,7.04,61.5,1913.9
Trentino-Alto Adige/Südtirol,2017,Male,25-44,29.85,7.04,61.5,1913.9
Trentino-Alto Adige/Südtirol,2017,Male,45-64,25.13,7.04,61.5,1913.9
Trentino-Alto Adige/Südtirol,2017,Male,65+,23.31,7.04,61.5,1913.9
Trentino-Alto Adige/Südtirol,2017,Female,15-24,21.93,7.04,61.5,1913.9
Trentino-Alto Adige/Südtirol,2017,Female,25-44,23.52,7.04,61.5,1913.9
Trentino-Alto Adige/Südtirol,2017,Female,45-64,21.27,7.04,61.5,1913.9
Trentino-Alto Adige/Südtirol,2017,Female,65+,19.76,7.04,61.5,1913.9
Trentino-Alto Adige/Südtirol,2018,Male,15-24,27.55,7.93,71.4,1950.3
Trentino-Alto Adige/Südtirol,2018,Male,25-44,29.11,7.93,71.4,1950.3
Trentino-Alto Adige/Südtirol,2018,Male,45-64,26.33,7.93,71.4,1950.3
Trentino-Alto Adige/Südtirol,2018,Male,65+,23.12,7.93,71.4,1950.3
Trentino-Alto Adige/Südtirol,2018,Female,15-24,21.96,7.93,71.4,1950.3
Trentino-Alto Adige/Südtirol,2018,Female,25-44,25.03,7.93,71.4,1950.3
Trentino-Alto Adige/Südtirol,2018,Female,45-64,22.4,7.93,71.4,1950.3
Trentino-Alto Adige/Südtirol,2018,Female,65+,19.35,7.93,71.4,1950.3
Trentino-Alto Adige/Südtirol,2019,Male,15-24,27.49,8.18,68.6,1799.8
Trentino-Alto Adige/Südtirol,2019,Male,25-44,29.01,8.18,68.6,1799.8
Trentino-Alto Adige/Südtirol,2019,Male,45-64,25.65,8.18,68.6,1799.8
Trentino-Alto Adige/Südtirol,2019,Male,65+,23.37,8.18,68.6,1799.8
Trentino-Alto Adige/Südtirol,2019,Female,15-24,22.27,8.18,68.6,1799.8
Trentino-Alto Adige/Südtirol,2019,Female,25-44,23.42,8.18,68.6,1799.8
Trentino-Alto Adige/Südtirol,2019,Female,45-64,21.14,8.18,68.6,1799.8
Trentino-Alto Adige/Südtirol,2019,Female,65+,17.56,8.18,68.6,1799.8
Trentino-Alto Adige/Südtirol,2020,Male,15-24,25.32,5.71,78.6,1920.9
Trentino-Alto Adige/Südtirol,2020,Male,25-44,27.86,5.71,78.6,1920.9
Trentino-Alto Adige/Südtirol,2020,Male,45-64,24.21,5.71,78.6,1920.9
Trentino-Alto Adige/Südtirol,2020,Male,65+,21.69,5.71,78.6,1920.9
Trentino-Alto Adige/Südtirol,2020,Female,15-24,20.11,5.71,78.6,1920.9
Trentino-Alto Adige/Südtirol,2020,Female,25-44,24.21,5.71,78.6,1920.9
Trentino-Alto Adige/Südtirol,2020,Female,45-64,21.0,5.71,78.6,1920.9
Trentino-Alto Adige/Südtirol,2020,Female,65+,17.18,5.71,78.6,1920.9
Trentino-Alto Adige/Südtirol,2021,Male,15-24,26.36,7.52,78.8,1877.8
Trentino-Alto Adige/Südtirol,2021,Male,25-44,28.64,7.52,78.8,1877.8
Trentino-Alto Adige/Südtirol,2021,Male,45-64,23.09,7.52,78.8,1877.8
Trentino-Alto Adige/Südtirol,2021,Male,65+,20.94,7.52,78.8,1877.8
Trentino-Alto Adige/Südtirol,2021,Female,15-24,20.93,7.52,78.8,1877.8
Trentino-Alto Adige/Südtirol,2021,Female,25-44,22.76,7.52,78.8,1877.8
Trentino-Alto Adige/Südtirol,2021,Female,45-64,21.53,7.52,78.8,1877.8
Trentino-Alto Adige/Südtirol,2021,Female,65+,17.51,7.52,78.8,1877.8
Trentino-Alto Adige/Südtirol,2022,Male,15-24,25.14,6.0,79.4,1877.8
Trentino-Alto Adige/Südtirol,2022,Male,25-44,25.4,6.0,79.4,1877.8
Trentino-Alto Adige/Südtirol,2022,Male,45-64,25.04,6.0,79.4,1877.8
Trentino-Alto Adige/Südtirol,2022,Male,65+,20.16,6.0,79.4,1877.8
Trentino-Alto Adige/Südtirol,2022,Female,15-24,21.46,6.0,79.4,1877.8
Trentino-Alto Adige/Südtirol,2022,Female,25-44,23.68,6.0,79.4,1877.8
Trentino-Alto Adige/Südtirol,2022,Female,45-64,21.76,6.0,79.4,1877.8
Trentino-Alto Adige/Südtirol,2022,Female,65+,16.09,6.0,79.4,1877.8
Trentino-Alto Adige/Südtirol,2023,Male,15-24,22.08,6.17,84.1,1889.2
Trentino-Alto Adige/Südtirol,2023,Male,25-44,27.28,6.17,84.1,1889.2
Trentino-Alto Adige/Südtirol,2023,Male,45-64,25.9,6.17,84.1,1889.2
Trentino-Alto Adige/Südtirol,2023,Male,65+,22.34,6.17,84.1,1889.2
Trentino-Alto Adige/Südtirol,2023,Female,15-24,21.31,6.17,84.1,1889.2
Trentino-Alto Adige/Südtirol,2023,Female,25-44,22.61,6.17,84.1,1889.2
Trentino-Alto Adige/Südtirol,2023,Female,45-64,20.91,6.17,84.1,1889.2
Trentino-Alto Adige/Südtirol,2023,Female,65+,16.13,6.17,84.1,1889.2
Trentino-Alto Adige/Südtirol,2024,Male,15-24,25.28,4.34,78.2,1842.1
Trentino-Alto Adige/Südtirol,2024,Male,25-44,27.31,4.34,78.2,1842.1
Trentino-Alto Adige/Südtirol,2024,Male,45-64,24.86,4.34,78.2,1842.1
Trentino-Alto Adige/Südtirol,2024,Male,65+,23.56,4.34,78.2,1842.1
Trentino-Alto Adige/Südtirol,2024,Female,15-24,21.19,4.34,78.2,1842.1
Trentino-Alto Adige/Südtirol,2024,Female,25-44,22.29,4.34,78.2,1842.1
Trentino-Alto Adige/Südtirol,2024,Female,45-64,19.77,4.34,78.2,1842.1
Trentino-Alto Adige/Südtirol,2024,Female,65+,15.03,4.34,78.2,1842.1
Umbria,2010,Male,15-24,29.31,9.85,65.2,2108.9
Umbria,2010,Male,25-44,31.59,9.85,65.2,2108.9
Umbria,2010,Male,45-64,28.48,9.85,65.2,2108.9
Umbria,2010,Male,65+,26.15,9.85,65.2,2108.9
Umbria,2010,Female,15-24,25.18,9.85,65.2,2108.9
Umbria,2010,Female,25-44,29.12,9.85,65.2,2108.9
Umbria,2010,Female,45-64,25.0,9.85,65.2,2108.9
Umbria,2010,Female,65+,21.99,9.85,65.2,2108.9
Umbria,2011,Male,15-24,29.37,8.56,64.3,2073.3
Umbria,2011,Male,25-44,31.86,8.56,64.3,2073.3
Umbria,2011,Male,45-64,29.53,8.56,64.3,2073.3
Umbria,2011,Male,65+,24.83,8.56,64.3,2073.3
Umbria,2011,Female,15-24,25.04,8.56,64.3,2073.3
Umbria,2011,Female,25-44,27.4,8.56,64.3,2073.3
Umbria,2011,Female,45-64,23.35,8.56,64.3,2073.3
Umbria,2011,Female,65+,20.88,8.56,64.3,2073.3
Umbria,2012,Male,15-24,28.92,11.13,62.3,2106.7
Umbria,2012,Male,25-44,32.27,11.13,62.3,2106.7
Umbria,2012,Male,45-64,28.66,11.13,62.3,2106.7
Umbria,2012,Male,65+,25.59,11.13,62.3,2106.7
Umbria,2012,Female,15-24,26.25,11.13,62.3,2106.7
Umbria,2012,Female,25-44,27.26,11.13,62.3,2106.7
Umbria,2012,Female,45-64,24.79,11.13,62.3,2106.7
Umbria,2012,Female,65+,21.3,11.13,62.3,2106.7
Umbria,2013,Male,15-24,29.37,10.85,67.9,2238.5
Umbria,2013,Male,25-44,30.52,10.85,67.9,2238.5
Umbria,2013,Male,45-64,25.66,10.85,67.9,2238.5
Umbria,2013,Male,65+,24.97,10.85,67.9,2238.5
Umbria,2013,Female,15-24,26.52,10.85,67.9,2238.5
Umbria,2013,Female,25-44,28.03,10.85,67.9,2238.5
Umbria,2013,Female,45-64,25.07,10.85,67.9,2238.5
Umbria,2013,Female,65+,22.34,10.85,67.9,2238.5
Umbria,2014,Male,15-24,28.89,11.5,62.7,2263.9
Umbria,2014,Male,25-44,31.0,11.5,62.7,2263.9
Umbria,2014,Male,45-64,27.18,11.5,62.7,2263.9
Umbria,2014,Male,65+,24.48,11.5,62.7,2263.9
Umbria,2014,Female,15-24,25.42,11.5,62.7,2263.9
Umbria,2014,Female,25-44,28.0,11.5,62.7,2263.9
